AGCNr,Name,HIra,HIdec,OCra,OCdec,v21,w50,werr,flux,fluxerr,snratio,rms,dist,loghimass,detcode
  7991,"015-027 ", 192.667908,   1.463611, 192.662506,   1.463889, 1272,181,  8,  3.36,0.09, 21.3, 2.62,  21.1, 8.55,1
227973,"        ", 192.671661,   5.349167, 192.666245,   5.347778,  675, 28,  7,  0.38,0.03,  7.0, 2.19,  16.6, 7.39,1
225857,"        ", 192.750000,   9.081111, 192.747925,   9.077500, 1115, 41,  3,  0.88,0.05, 15.7, 1.96,  16.6, 7.76,1
223205,"        ", 192.778763,  12.060278, 192.778351,  12.060000, 1787, 40,  1,  2.02,0.04, 23.7, 2.21,  16.6, 8.12,1
229439,"rgmph   ", 192.918335,  32.179722, 192.914581,  32.180557,  846, 24,  6,  0.41,0.04,  7.5, 2.35,  11.9, 7.14,1
223245,"KK167   ", 192.932510,  26.105278, 192.934586,  26.110556, 1248, 37,  2,  2.40,0.05, 37.2, 2.30,   9.2, 7.68,1
229386,"I3840   ", 192.940842,  21.735277, 192.941666,  21.733612,  582, 25,  3,  2.35,0.05, 42.5, 2.34,   6.9, 7.42,1
  8005,"N4747   ", 192.960007,  25.788610, 192.940414,  25.774445, 1186,181,  2, 28.55,0.09,188.9, 2.51,   9.1, 8.75,1
  8007,"N4746   ", 192.982086,  12.082500, 192.979584,  12.082778, 1779,335,  2, 17.60,0.11, 89.0, 2.43,  33.7, 9.67,1
229104,"N4747str", 193.008759,  25.847500,   0.000000,   0.000000, 1257, 41,  4, 12.41,0.06,160.6, 2.65,   9.2, 8.39,1
226122,"        ", 193.061676,   4.462222, 193.064178,   4.457500,  701, 53,  3,  1.70,0.05, 24.7, 2.08,  16.6, 8.04,1
  8011,"VIIIZ216", 193.096252,  21.630556, 193.087509,  21.629168,  765,113,  3, 10.29,0.07, 92.3, 2.33,   8.9, 8.28,1
229045,"HIdetHVC", 193.129166,  10.205000,   0.000000,   0.000000,  162, 31,  4,  0.58,0.05,  9.2, 2.44,   0.0, 0.00,9
  8014,"N4758   ", 193.188751,  15.846389, 193.183746,  15.848333, 1240,177,  2, 13.07,0.10, 70.8, 2.66,  13.0, 8.72,1
229124,"        ", 193.245422,  22.414444, 193.246246,  22.415556,  750, 96,  3,  2.04,0.06, 20.8, 2.23,   8.8, 7.57,1
221085,"GR21    ", 193.246658,  14.398055, 193.246246,  14.400556, 1040, 89,  1,  3.08,0.05, 33.7, 1.84,  16.6, 8.30,1
221089,"129-029 ", 193.292084,  25.278055, 193.291672,  25.278055, 1084, 32,  8,  0.72,0.05, 12.2, 2.25,   9.1, 7.15,1
223246,"KK168   ", 193.294159,   3.439722, 193.295837,   3.441389, 2787, 22,  2,  1.29,0.05, 23.1, 2.51,  41.8, 8.73,1
223247,"KK169   ", 193.305420,  12.630834, 193.298752,  12.634444, 1819, 48,  2,  2.24,0.06, 21.6, 2.44,  16.6, 8.16,1
  8018,"N4765   ", 193.308334,   4.465000, 193.310837,   4.462778,  722, 77,  2, 19.68,0.07,222.3, 2.24,  16.6, 9.11,1
227941,"HIdetHVC", 193.308746,   9.246111,   0.000000,   0.000000,  191, 29,  4,  1.53,0.06, 21.0, 2.93,   0.0, 0.00,9
  8020,"N4771   ", 193.335831,   1.271389, 193.337921,   1.268611, 1133,283,  3, 11.69,0.12, 53.6, 2.89,  20.2, 9.05,1
  8021,"N4772   ", 193.368744,   2.171945, 193.372070,   2.167778, 1043,436,  7, 14.23,0.16, 47.7, 3.05,  16.9, 8.98,1
229198,"HIdetHVC", 193.392487,   1.317500,   0.000000,   0.000000,  202, 19,  5,  0.55,0.05,  7.7, 3.41,   0.0, 0.00,9
224229,"        ", 193.412079,   4.073333, 193.417496,   4.075555,  899, 33,  8,  0.47,0.04,  9.3, 1.90,  16.6, 7.48,1
224230,"        ", 193.429581,   4.149722, 193.430420,   4.153889,  768, 42,  8,  0.67,0.04, 12.9, 1.76,  16.6, 7.64,1
  8022,"N4779   ", 193.461670,   9.706111, 193.461670,   9.709722, 2831,218,  1,  8.81,0.10, 55.7, 2.40,  42.8, 9.58,1
226718,"        ", 193.482910,  34.102776, 193.483749,  34.100277,  675, 53,  3,  1.45,0.06, 15.7, 2.80,   9.3, 7.47,1
742637,"        ", 193.489166,  19.271666, 193.479996,  19.259167,  898, 77,  8,  0.59,0.06,  5.1, 2.90,  17.0, 7.60,2
725161,"        ", 193.498337,  29.789165, 193.496658,  29.788610, 2095, 93,  5,  1.59,0.06, 18.3, 2.01,  33.5, 8.62,1
225850,"        ", 193.506653,   9.447778, 193.509171,   9.447223, 1815,122,  1,  2.54,0.07, 21.1, 2.44,  16.6, 8.22,1
  8024,"N4789A  ", 193.530823,  27.152500, 193.522491,  27.148611,  374, 80,  2, 67.75,0.07,607.2, 2.77,   4.3, 8.47,1
222350,"015-035 ", 193.552078,   0.798333, 193.552490,   0.802500, 1202, 44, 20,  0.71,0.07,  7.1, 3.33,  17.0, 7.69,1
227942,"HIdetHVC", 193.556244,   9.145833,   0.000000,   0.000000,  184, 33,  3,  7.77,0.10, 82.1, 3.58,   0.0, 0.00,9
734948,"        ", 193.563324,   8.354167, 193.556656,   8.358334, 2901,111, 30,  0.72,0.07,  6.4, 2.36,  43.7, 8.51,2
229204,"        ", 193.566238,   2.765833, 193.566238,   2.762500,  905, 81,  3,  1.33,0.06, 12.4, 2.64,  16.8, 7.95,1
  8030,"        ", 193.620422,  26.302500, 193.621246,  26.303610,  628, 53,  2,  1.69,0.05, 24.2, 2.11,   9.3, 7.53,1
226721,"        ", 193.637085,   1.112500, 193.635406,   1.108611, 2921, 68, 13,  1.14,0.06, 11.1, 2.76,  43.5, 8.71,1
  8033,"N4793   ", 193.672073,  28.941944, 193.669998,  28.938332, 2495,314,  3, 28.83,0.09,191.8, 1.89,  31.2, 9.82,1
  8032,"071-071 ", 193.681244,  13.240556, 193.684158,  13.237223, 1121,133, 23,  0.74,0.07,  6.1, 2.19,  16.7, 7.69,1
221597,"N4791   ", 193.683334,   8.051389, 193.683334,   8.053056, 2533,240, 20,  0.87,0.08,  5.7, 2.21,  38.7, 8.49,2
  8036,"I3881   ", 193.702087,  19.174166, 193.702087,  19.176111,  916,204,  2, 32.18,0.09,212.3, 2.37,  29.4, 9.82,1
224902,"        ", 193.703323,  15.589444, 193.692917,  15.591666, 2651,129,  8,  0.77,0.06,  6.4, 2.15,  40.7, 8.48,1
229215,"HIdet   ", 193.708328,   2.827778,   0.000000,   0.000000,  952, 53, 16,  0.67,0.06,  7.5, 2.72,  16.8, 7.65,1
  8034,"N4809   ", 193.716660,   2.652778, 193.710815,   2.651945,  935,151,  2, 17.71,0.09,127.0, 2.53,  16.8, 9.07,1
229185,"KDG214  ", 193.739166,   1.983056, 193.740402,   1.978056, 1081, 19, 10,  0.55,0.06,  9.0, 2.92,  16.9, 7.57,1
227927,"VC-BK8a ", 193.767914,   8.103612,   0.000000,   0.000000, 2629, 71,  7,  0.76,0.07,  8.1, 2.48,  40.0, 8.46,1
227905,"VC-BK8b ", 193.792511,   8.045556,   0.000000,   0.000000, 2754,407, 27,  3.24,0.13, 13.9, 2.56,  41.7, 9.12,1
  8042,"043-065 ", 193.792511,   7.921944, 193.792923,   7.917500, 2661,171, 22,  1.56,0.07, 12.8, 2.09,  40.4, 8.78,1
  8041,"015-037 ", 193.802094,   0.112778, 193.802917,   0.116111, 1323,186,  2, 22.00,0.10,122.6, 2.94,  14.4, 9.03,1
227906,"VC-BK8c ", 193.807083,   8.047501,   0.000000,   0.000000, 2771,292,  7,  2.79,0.11, 14.5, 2.52,  41.9, 9.06,1
  8043,"N4799   ", 193.813339,   2.895833, 193.815002,   2.895833, 2800,356,  4,  7.33,0.13, 31.4, 2.76,  42.0, 9.48,1
223248,"KK171   ", 193.862915,  32.987778, 193.860840,  32.985279,  898, 25,  3,  1.12,0.04, 23.3, 2.06,  13.9, 7.71,1
225849,"        ", 193.896667,  10.737223, 193.896255,  10.738889, 1842, 86,  5,  2.33,0.06, 23.8, 2.35,  16.6, 8.18,1
227943,"HIdetHVC", 193.916672,   8.807778,   0.000000,   0.000000,  153, 42,  6,  3.92,0.15, 21.1, 6.28,   0.0, 0.00,9
221120,"KDG215  ", 193.924164,  19.209723, 193.918747,  19.209167,  419, 22,  2,  5.51,0.06,108.8, 2.28,   4.8, 7.48,1
  8054,"N4808   ", 193.952087,   4.304167, 193.954163,   4.304167,  758,264,  2, 69.65,0.09,433.2, 2.21,  18.4, 9.75,1
  8053,"043-070 ", 193.955429,   4.011389, 193.954163,   4.013889,  708,120,  2, 15.07,0.07,127.9, 2.40,  16.6, 8.99,1
225878,"        ", 194.013336,  12.120556, 194.012924,  12.133056, 1873, 37,  4,  0.39,0.05,  6.7, 2.12,  16.6, 7.40,1
  8055,"        ", 194.017502,   3.808333, 194.018753,   3.812778,  616, 88,  2,  9.62,0.06, 96.8, 2.35,  16.6, 8.80,1
227974,"        ", 194.019592,   4.864722, 194.014572,   4.866945, 1371, 31,  2,  0.74,0.05, 13.6, 2.10,  16.6, 7.68,1
221126,"UA309   ", 194.082504,  34.655834, 194.074997,  34.656113,  731, 48,  2,  6.34,0.05, 79.8, 2.53,  10.3, 8.20,1
  8056,"071-075 ", 194.085419,  10.183056, 194.082916,  10.188334, 2697,197,  1, 10.02,0.09, 65.0, 2.45,  16.6, 8.81,1
227944,"HIdetHVC", 194.137085,   8.487223,   0.000000,   0.000000,  151, 31,  2,  6.09,0.10, 67.9, 3.50,   0.0, 0.00,9
  8061,"KK172   ", 194.184998,  11.934444, 194.183334,  11.931945,  563, 56,  6,  2.39,0.06, 31.8, 2.24,  16.6, 8.19,1
229205,"        ", 194.192505,   3.669445, 194.193756,   3.665833, 2799, 45,  7,  0.57,0.05,  8.4, 2.24,  42.0, 8.38,1
  8062,"N4826   ", 194.203751,  21.659721, 194.182510,  21.683332,  408,312,  3, 40.67,0.18,125.5, 4.10,   4.4, 8.26,1
222259,"043-078 ", 194.229996,   8.157778, 194.222092,   8.161111, 2596,154,  4,  1.42,0.07, 11.8, 2.16,  39.5, 8.72,1
222260,"043-077 ", 194.233337,   4.060278, 194.237488,   4.064723,  828, 88,  2,  3.35,0.05, 39.0, 2.04,  16.6, 8.34,1
  8066,"        ", 194.250412,   1.033056, 194.251678,   1.028056, 2766,148,  2,  4.03,0.11, 22.7, 3.25,  41.4, 9.21,1
229050,"        ", 194.289581,   8.147778, 194.279160,   8.145278, 2630, 25,  6,  0.38,0.04,  6.9, 2.34,  40.0, 8.16,1
227975,"        ", 194.329575,   4.989722, 194.325409,   4.991389,  883, 28,  5,  0.52,0.04,  9.6, 2.18,  16.6, 7.53,1
735001,"        ", 194.396255,   9.324166, 194.402069,   9.312778, 1954, 81, 34,  0.65,0.05,  6.6, 2.41,  16.2, 7.60,1
225853,"        ", 194.399582,   9.995000, 194.399170,   9.991944, 2745,104, 37,  0.74,0.06,  7.5, 2.17,  41.7, 8.48,1
226725,"        ", 194.425415,  33.698334, 194.419174,  33.694168,  867, 45,  3,  1.07,0.05, 14.2, 2.46,  13.1, 7.64,1
  8074,"043-080 ", 194.434158,   2.691389, 194.435425,   2.691667,  925, 95,  2,  6.23,0.06, 58.4, 2.43,  16.8, 8.62,1
  8076,"160-050 ", 194.459991,  29.657499, 194.457901,  29.653889, 2529,159,  2,  2.70,0.07, 23.0, 2.07,  39.3, 8.99,1
  8078,"N4845   ", 194.510406,   1.580833, 194.505005,   1.575833, 1072,406, 26,  1.86,0.14,  7.3, 2.82,  18.0, 8.15,1
228068,"HIdetHVC", 194.522491,   8.162499,   0.000000,   0.000000,  113, 21,  2,  1.44,0.06, 18.3, 3.61,   0.0, 0.00,9
  8085,"100-018 ", 194.569992,  14.560834, 194.572083,  14.556389, 2041,225,  7, 19.29,0.08,110.0, 2.12,  28.8, 9.58,1
  8084,"043-084 ", 194.597916,   2.789167, 194.592072,   2.792222, 2769,122,  3,  6.00,0.08, 46.6, 2.59,  41.5, 9.39,1
222358,"015-050 ", 194.652496,   1.713333, 194.649994,   1.706111, 2803,117,  6,  2.02,0.09, 14.7, 2.82,  41.9, 8.92,1
223249,"KK173   ", 194.655411,  17.819723, 194.649170,  17.813055, 1015, 81,  3,  4.15,0.06, 44.6, 2.30,  16.5, 8.42,1
  8091,"071-087 ", 194.669998,  14.214722, 194.668320,  14.217222,  213, 28,  1, 10.45,0.04,186.8, 1.63,   2.1, 7.05,1
221245,"071-090a", 194.719162,  13.139444, 194.719986,  13.152778, 1910, 76,  5,  5.67,0.07, 45.9, 2.32,  30.9, 9.11,1
223250,"KK175   ", 194.757919,  35.483891, 194.753754,  35.480000,  699, 27,  2,  2.36,0.06, 32.3, 3.02,   9.9, 7.74,1
  8098,"N4861   ", 194.763748,  34.863052, 194.759171,  34.861111,  842, 79,  6, 33.66,0.10,259.7, 3.24,  12.8, 9.12,1
732418,"        ", 194.783752,  26.387501, 194.784164,  26.377501,  999, 36, 12,  0.27,0.04,  5.3, 1.88,   9.4, 6.75,2
229118,"        ", 194.810837,  30.311666, 194.806671,  30.314444, 2459, 66, 10,  2.39,0.06, 27.9, 2.33,  38.4, 8.92,1
  8102,"N4866   ", 194.859161,  14.170000, 194.862503,  14.170556, 1984,537,  2, 23.52,0.13, 94.6, 2.26,  31.1, 9.73,1
225851,"        ", 194.922928,  11.075556, 194.927505,  11.077222, 2792, 52, 16,  0.99,0.07, 10.2, 3.01,  42.4, 8.62,1
225852,"        ", 194.924164,  10.731111, 194.924591,  10.727777, 1155, 43,  6,  0.73,0.05, 10.2, 2.40,  16.6, 7.68,1
224310,"        ", 194.975418,   3.625556, 194.968338,   3.632778, 1039, 29,  7,  0.42,0.05,  6.5, 2.57,  16.8, 7.44,1
  8105,"015-053a", 194.994171,   2.049444, 194.991669,   2.049167,  884, 37,  3,  2.77,0.07, 34.9, 2.83,  16.9, 8.27,1
233925,"        ", 195.070404,  29.486111, 195.065414,  29.483055, 2477, 90, 14,  0.71,0.07,  7.0, 2.38,  38.6, 8.40,1
239030,"        ", 195.074997,  29.557499, 195.078751,  29.551388,  975, 40, 12,  0.53,0.06,  6.6, 2.77,  18.3, 7.62,1
233574,"        ", 195.101257,  12.924167, 195.092087,  12.923612, 1920, 70,  1,  0.74,0.05,  7.7, 2.11,  31.0, 8.23,1
  8114,"071-095 ", 195.101669,  13.669445, 195.104172,  13.670279, 1990,130,  2,  7.57,0.07, 54.5, 2.34,  31.9, 9.26,1
  8116,"N4900   ", 195.165405,   2.502500, 195.162506,   2.501389,  964, 85,  5, 19.71,0.10,177.1, 2.68,  16.8, 9.12,2
  8121,"N4904   ", 195.246658,  -0.030000, 195.244156,  -0.027500, 1173,186,  4, 14.63,0.12, 72.4, 3.30,  17.8, 9.04,1
742685,"        ", 195.369995,  16.572224, 195.373749,  16.572500, 2650,168,  3,  3.64,0.08, 24.5, 2.55,  40.7, 9.15,1
735052,"        ", 195.469574,   8.550556, 195.467499,   8.557778, 2841, 42, 30,  0.49,0.05,  7.3, 2.26,  42.9, 8.33,2
232135,"        ", 195.480408,   2.465278, 195.472076,   2.460556,  892, 24, 12,  0.28,0.04,  4.4, 2.75,  16.9, 7.27,2
231868,"UM538   ", 195.664169,   1.083333, 195.669174,   1.073611,  902, 18, 12,  0.39,0.06,  4.9, 3.86,  17.0, 7.43,2
238801,"HIdetHVC", 195.678329,   6.895833,   0.000000,   0.000000, -116, 17,  4,  0.47,0.04,  9.1, 2.56,   0.0, 0.00,9
233928,"        ", 195.695847,  29.736389, 195.678757,  29.749445, 2528, 68, 19,  0.44,0.05,  5.2, 2.25,  39.3, 8.21,2
232136,"        ", 195.696259,   3.980000, 195.705017,   3.976667, 2895, 45, 10,  0.73,0.07,  6.5, 3.68,  43.3, 8.51,2
233575,"        ", 195.713760,  13.156111, 195.718765,  13.156388, 3074, 34,  6,  0.69,0.04,  8.6, 2.15,  46.4, 8.54,1
  8153,"043-114 ", 195.770828,   3.989444, 195.774170,   3.991945, 2859,125,  3,  9.04,0.09, 58.0, 3.11,  42.8, 9.59,1
732482,"        ", 195.907089,  24.527500, 195.903336,  24.525555,  843, 97,  4,  2.20,0.06, 24.5, 2.03,  10.2, 7.73,1
232137,"        ", 195.933334,   2.030833, 195.934174,   2.039722,  997,107, 25,  0.59,0.07,  4.4, 2.90,  16.9, 7.60,2
  8166,"071-102 ", 195.970413,  10.966389, 195.968338,  10.972221, 2943,170,  3,  3.32,0.08, 23.8, 2.39,  52.5, 9.33,1
233930,"        ", 196.016251,  28.313334, 196.011246,  28.308887,  729, 98,  3,  1.15,0.04, 16.2, 1.60,   9.3, 7.37,1
238685,"        ", 196.047928,   5.488611, 196.044998,   5.486944, 2816,120, 13,  0.83,0.06,  7.7, 2.21,  42.4, 8.55,1
231989,"KK181   ", 196.144989,  26.771944, 196.139999,  26.773890, 1928, 86,  3,  2.99,0.06, 34.0, 2.10,  31.4, 8.84,1
233931,"        ", 196.169998,  32.681667, 196.164169,  32.681946, 2348,139,  2,  6.48,0.06, 58.0, 2.11,  36.9, 9.32,1
  8182,"I4171   ", 196.337921,  36.105278, 196.328323,  36.102222, 1207,114,  2,  5.63,0.07, 46.6, 2.51,  21.7, 8.80,1
  8181,"M+629027", 196.356232,  32.898335, 196.352493,  32.899723,  885, 98,  2,  4.46,0.05, 51.6, 1.94,  13.6, 8.29,1
  8187,"I4178   ", 196.425827,  36.029167, 196.422913,  36.016945, 1185,106,  6,  2.27,0.06, 22.7, 2.16,  21.4, 8.39,1
  8185,"N4961   ", 196.447906,  27.734722, 196.448334,  27.733334, 2533,216,  2, 14.51,0.09,103.2, 2.14,  40.5, 9.75,1
230077,"071-109 ", 196.599167,  10.430278, 196.597092,  10.433333,  930, 46,  1,  6.75,0.06, 77.6, 2.84,  16.6, 8.64,1
230084,"101-001 ", 196.735428,  14.812222, 196.732925,  14.807222,  984, 49,  5,  1.56,0.06, 13.8, 2.28,  16.6, 8.01,1
742747,"        ", 196.750412,  21.226667, 196.734161,  21.228334, 2644, 31, 12,  0.30,0.05,  4.7, 2.47,  40.8, 8.07,2
742758,"        ", 196.847504,  17.788610, 196.846252,  17.791111, 2965,163,  5,  1.81,0.09, 11.8, 2.67,  45.1, 8.94,1
233780,"        ", 197.016663,   9.956111, 197.009583,   9.956388, 3148, 58,  3,  0.62,0.05,  9.5, 1.92,  47.2, 8.51,1
239031,"        ", 197.049988,  29.093056, 197.051254,  29.087778,  827, 23,  5,  0.46,0.04, 11.0, 1.86,  10.9, 7.11,1
742775,"        ", 197.118744,  20.035555, 197.118332,  20.033611, 1474,146,  7,  1.40,0.06, 13.8, 1.88,  25.9, 8.35,1
  8219,"I 851   ", 197.145416,  21.051666, 197.142914,  21.049166, 2616,233,  3,  9.19,0.08, 65.5, 2.05,  44.7, 9.64,1
233783,"        ", 197.179581,   9.200556, 197.174164,   9.194445, 3124, 30,  9,  0.41,0.05,  8.2, 2.03,  46.9, 8.33,1
742781,"        ", 197.341248,  21.717779, 197.336655,  21.715557, 2702,123,  4,  2.13,0.07, 18.0, 2.38,  41.6, 8.94,1
233759,"HIdetHVC", 197.459167,  13.133056,   0.000000,   0.000000,  153, 34,  7,  0.59,0.05,  6.1, 2.35,   0.0, 0.00,9
232081,"FGC2485 ", 197.495834,  23.240833, 197.500000,  23.237778, 2544,133,  4,  2.33,0.06, 22.7, 1.98,  39.5, 8.93,1
742788,"        ", 197.502090,  18.928610, 197.503342,  18.924999, 2413,157,  8,  0.77,0.07,  5.8, 2.35,  37.6, 8.41,2
  8246,"189-031 ", 197.522095,  34.180557, 197.518341,  34.180279,  809,135,  2, 14.37,0.08,108.2, 2.55,  14.9, 8.88,1
742792,"        ", 197.575424,  20.687222, 197.576660,  20.688055, 3016,100,  6,  1.58,0.06, 16.5, 2.13,  45.9, 8.90,1
233937,"2MFGC   ", 197.598343,  21.572224, 197.601669,  21.575001, 2590,160,  3,  2.98,0.07, 23.8, 2.20,  40.1, 9.05,1
233760,"HIdetHVC", 197.608337,  12.625834,   0.000000,   0.000000,  145, 31,  2,  0.37,0.04,  6.4, 2.39,   0.0, 0.00,9
  8249,"        ", 197.610428,  24.924166, 197.610016,  24.920834, 2541,174,  2,  9.83,0.07, 80.4, 2.07,  39.5, 9.56,1
  8261,"M+629053", 197.758759,  35.503056, 197.754578,  35.501389,  854,110,  2, 10.35,0.07, 80.7, 2.71,  13.7, 8.66,1
233761,"HIdetHVC", 197.799164,  13.282499,   0.000000,   0.000000,  146, 39,  2,  0.83,0.05,  8.3, 2.57,   0.0, 0.00,9
233762,"HIdetHVC", 197.833755,  12.884167,   0.000000,   0.000000,   87, 21,  4,  0.43,0.05,  7.6, 2.26,   0.0, 0.00,9
239138,"rgmph   ", 197.890839,  35.083889, 197.897079,  35.084442, 2331, 37,  7,  0.61,0.05,  7.3, 2.98,  36.7, 8.29,1
  8270,"N5012   ", 197.909592,  22.916111, 197.904175,  22.915277, 2621,391,  2, 14.67,0.11, 75.4, 2.20,  42.5, 9.80,1
728713,"        ", 197.934158,  35.965000, 197.929169,  35.960556, 1128, 31,  4,  0.47,0.03, 10.3, 1.77,  20.5, 7.67,1
  8276,"        ", 198.027924,   5.473055, 198.026245,   5.475555,  913, 68,  2,  3.99,0.06, 46.5, 2.31,  16.9, 8.43,1
  8279,"N5016   ", 198.030823,  24.095001, 198.027924,  24.095001, 2610,248,  2,  8.88,0.08, 62.3, 2.02,  40.4, 9.53,1
239139,"rgmph   ", 198.039993,  34.683613, 198.047913,  34.676113, 2287, 23,  5,  0.46,0.04,  7.8, 2.63,  36.1, 8.15,1
  8278,"        ", 198.047073,  21.407778, 198.046661,  21.406389, 3070,185,  2,  6.06,0.07, 46.6, 2.13,  46.7, 9.49,1
  8280,"I4213   ", 198.047485,  35.676666, 198.046249,  35.671391,  813,190,  2, 10.84,0.10, 61.4, 2.86,  19.2, 8.97,1
230161,"160-159 ", 198.072083,  26.683054, 198.074173,  26.685555,  790,145,  2,  3.55,0.08, 28.7, 2.29,  10.0, 7.92,1
238883,"HIdetHVC", 198.102493,  11.215555,   0.000000,   0.000000,  142, 34,  6,  0.72,0.06,  8.4, 3.23,   0.0, 0.00,9
  8285,"044-026 ", 198.139587,   7.181389, 198.138748,   7.184167,  898,121,  2,  7.92,0.07, 65.2, 2.46,  16.8, 8.72,1
233763,"HIdetHVC", 198.183334,  13.521667,   0.000000,   0.000000,  129, 31,  7,  0.78,0.04, 10.7, 1.85,   0.0, 0.00,9
  8290,"N5012A  ", 198.183334,  22.834723, 198.178329,  22.832779, 2586,158,  8,  8.85,0.08, 69.1, 2.27,  40.1, 9.53,1
742826,"        ", 198.264999,  23.086668, 198.263321,  23.084446, 2531, 75,  5,  0.68,0.05,  7.6, 2.28,  39.3, 8.39,1
238737,"        ", 198.268753,   6.277500, 198.268326,   6.285278,  892, 41,  7,  0.43,0.04,  6.6, 2.24,  16.9, 7.46,1
233830,"HIdetHVC", 198.330414,  10.113334,   0.000000,   0.000000,  183, 29,  4,  0.51,0.06,  9.4, 2.25,   0.0, 0.00,9
239104,"rg      ", 198.331665,  31.407499, 198.328323,  31.413610,  800, 22,  3,  0.56,0.04, 12.1, 2.06,  11.1, 7.21,1
  8298,"072-026 ", 198.336655,  10.195833, 198.332077,  10.193611, 1157, 71,  1, 15.11,0.06,160.2, 2.50,  11.8, 8.70,1
238972,"HIdetHVC", 198.592499,   1.428056,   0.000000,   0.000000,  151, 15,  1,  0.42,0.03,  6.7, 2.97,   0.0, 0.00,9
  8318,"189-044 ", 198.623337,  35.389168, 198.627502,  35.386112, 2324,136,  2, 10.54,0.10, 60.9, 3.31,  33.3, 9.44,1
239140,"rgmph   ", 198.650009,  35.846386, 198.650833,  35.849167, 1138, 31,  8,  0.32,0.04,  6.5, 1.87,  20.7, 7.51,1
238610,"HIdetHVC", 198.666260,  13.324166,   0.000000,   0.000000,  108, 88,  4,  0.95,0.10,  5.7, 3.73,   0.0, 0.00,9
  8323,"189-045 ", 198.702927,  34.885281, 198.701248,  34.880833,  859, 63,  5,  3.93,0.07, 39.5, 2.77,  13.8, 8.25,1
231315,"016-033 ", 198.900421,   0.495000, 198.898331,   0.491944, 3053, 93,  3,  4.12,0.08, 32.8, 2.90,  45.3, 9.30,1
238957,"        ", 198.953751,   0.027222, 198.959167,   0.013333, 3112, 55,  9,  0.76,0.08,  6.4, 3.51,  46.0, 8.58,1
  8333,"M+431016", 198.974167,  25.436388, 198.975006,  25.436110,  938,123,  2, 11.18,0.06,107.6, 2.09,  21.9, 9.10,1
230206,"101-017 ", 198.982498,  17.758888, 198.984161,  17.760555,  969, 88,  2,  1.52,0.06, 15.0, 2.40,  16.6, 7.99,1
749463,"        ", 199.045837,  25.671110, 199.045410,  25.670834, 1013, 49,  2,  3.65,0.05, 53.8, 2.13,  19.9, 8.53,1
239083,"        ", 199.046661,  19.274166, 199.035828,  19.277777, 2674, 39,  7,  0.71,0.05, 10.4, 2.36,  41.2, 8.45,1
239077,"HIdet   ", 199.100830,  16.278610,   0.000000,   0.000000,  353, 16, 10,  0.28,0.03,  6.4, 2.24,  25.5, 7.63,1
238987,"HIdet   ", 199.180832,   2.283889,   0.000000,   0.000000,  971, 27, 13,  0.55,0.06,  7.2, 3.14,  17.0, 7.57,1
  8345,"N5058a  ", 199.220001,  12.547501, 199.217072,  12.548334,  966,178,  1, 14.60,0.08, 96.6, 2.24,  16.6, 8.98,1
239141,"rgmph   ", 199.402924,  35.476391, 199.420013,  35.466389,  326, 16,  5,  0.51,0.05,  7.7, 3.33,   4.8, 6.44,1
732593,"        ", 199.533340,  24.741112, 199.531677,  24.742222, 2791,135,  2,  2.48,0.06, 22.6, 2.11,  43.0, 9.03,1
238615,"HIdetHVC", 199.544586,  10.684167,   0.000000,   0.000000, -105, 27,  8,  0.47,0.05,  7.4, 2.72,   0.0, 0.00,9
  8363,"160-188 ", 199.693329,  27.734722, 199.691666,  27.731667, 2455,138,  2,  8.49,0.07, 75.6, 2.13,  38.4, 9.47,1
233950,"        ", 199.845001,  30.361944, 199.843323,  30.367779, 2522, 67,  9,  0.49,0.05,  5.7, 2.30,  39.4, 8.25,1
  8371,"N5089   ", 199.918335,  30.256111, 199.913757,  30.256111, 2140,245,  3, 11.27,0.09, 70.9, 2.27,  34.2, 9.49,1
732599,"        ", 199.942917,  26.100834, 199.933746,  26.091389, 1937, 81,  9,  0.39,0.05,  4.4, 2.20,  31.5, 7.96,2
233627,"        ", 199.963745,  13.810278, 199.970825,  13.806389,  937, 81,  9,  1.44,0.06, 12.9, 2.15,  16.8, 7.98,1
238828,"        ", 200.058334,  26.126945, 200.058746,  26.138056, 1898, 52,  7,  0.43,0.04,  6.2, 2.15,  31.0, 7.99,1
238829,"        ", 200.064575,  27.601667, 200.063324,  27.605278, 2423, 43, 15,  0.76,0.05, 12.2, 2.07,  38.0, 8.41,1
  8382,"044-072 ", 200.134583,   5.409444, 200.134155,   5.407222,  966, 85,  2,  4.93,0.07, 50.3, 2.36,  16.8, 8.52,1
  8385,"072-049 ", 200.156662,   9.789445, 200.158737,   9.787223, 1133,144,  1, 16.01,0.08,126.8, 2.35,  16.2, 8.99,1
742917,"        ", 200.170410,  20.901667, 200.174988,  20.910000, 2796,162,  5,  1.32,0.06, 11.6, 1.99,  42.9, 8.76,1
742919,"        ", 200.192078,  22.392778, 200.192917,  22.394722, 1048, 40,  3,  0.69,0.04, 10.8, 2.21,  14.7, 7.54,1
238712,"HInr8382", 200.208328,   5.391666,   0.000000,   0.000000,  955, 33,  6,  0.52,0.04,  8.7, 2.26,  16.9, 7.54,1
732602,"        ", 200.276672,  24.144722, 200.270004,  24.143333,  925, 27,  4,  0.81,0.05, 15.3, 2.19,  11.6, 7.41,1
